"Time_ms","Description"
317038,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 1 GAMBLE LEFT BET: 0 GAMBLE RIGHT BET: 4, ROUND 35"
318039,"ANSWER TIMEOUT REACHED, TOO LATE"
318039,"SHOW: LATE SCREEN"
318040,"HOLD ... 1 secs"
318661,"KEYPRESS: 1, DISABLED"
319041,"SHOW: RATING SELECTION, initial value: 0, ROUND 35"
322908,"HOLD ... 0 secs - variable inter-trial delay, ROUND 35"
322908,"SUBMIT rating value: -2, key: 3, ROUND 35"
322909,"HOLD ... 4 secs - variable inter-trial delay, ROUND 36"
322909,"SHOW: inter-trial interval"
326910,"HOLD ... 6 secs - variable presentation duration, ROUND 36"
326910,"SHOW: OPTION SELECTION, OPTION POSITIONS: [gamble,sureBet] SURE BET: 5 GAMBLE LEFT BET: 4 GAMBLE RIGHT BET: 6, ROUND 36"
328338,"KEYPRESS: 2, OPTION: 2, ROUND 36"
328339,"HIGHLIGHT CHOICE: OPTION: 2, ROUND 36"
328339,"HOLD ... 2 secs - fixed choice duration, ROUND 36"
330340,"HOLD ... 1 secs - fixed outcome duration, ROUND 36"
330340,"SHOW: Results - reward: 5, CHOICE: sure bet"
331341,"CLEAR SCREEN , ROUND 36"
331347,"HOLD ... 1 secs - variable inter-trial delay, ROUND 37"
331347,"SHOW: inter-trial interval"
332349,"HOLD ... 4 secs - variable presentation duration, ROUND 37"
332349,"SHOW: OPTION SELECTION, OPTION POSITIONS: [sureBet,gamble] SURE BET: 6 GAMBLE LEFT BET: 5 GAMBLE RIGHT BET: 3, ROUND 37"
334317,"HIGHLIGHT CHOICE: OPTION: 1, ROUND 37"
334317,"HOLD ... 2 secs - fixed choice duration, ROUND 37"
334317,"KEYPRESS: 1, OPTION: 1, ROUND 37"
336318,"HOLD ... 1 secs - fixed outcome duration, ROUND 37"
336318,"SHOW: Results - reward: 6, CHOICE: sure bet"
337319,"CLEAR SCREEN , ROUND 37"
